FUND TYPE,DEPARTMENT CODE,DEPARTMENT DESCRIPTION,FUND CODE,FUND DESCRIPTION,ORGANIZATION CODE,ORGANIZATION DESCRIPTION,DIVISION CODE,DIVISION DESCRIPTION,SECTION CODE,SECTION DESCRIPTION,SUBSECTION CODE,SUB-SECTION DESCRIPTION,SCHEDULE / GRADE,BARGAINING UNIT,TITLE CODE,TITLE DESCRIPTION,BUDGETED UNIT,TOTAL BUDGETED UNIT,POSITION CONTROL,BUDGETED PAY RATE,TOTAL BUDGETED AMOUNT
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3020,Investigations,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,10593.00,10593.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3027,Audit and Program Review,0000,,GY 08,20,1126,Senior Performance Analyst,Annual,1,1,90288.00,90288.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3027,Audit and Program Review,0000,,GY 08,20,1126,Senior Performance Analyst,Annual,1,1,82764.00,82764.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3027,Audit and Program Review,0000,,GY 08,20,1126,Senior Performance Analyst,Annual,1,1,75732.00,75732.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3027,Audit and Program Review,0000,,GY 07,20,1125,Performance Analyst,Annual,2,1,75732.00,151464.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3027,Audit and Program Review,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,4979.00,4979.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,1 00,9,9659,Deputy Inspector General,Annual,1,1,146724.00,146724.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,GY 08,20,1289,Investigative Analyst,Annual,2,1,86484.00,172968.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,GY 08,20,1289,Investigative Analyst,Annual,1,1,82764.00,82764.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,GY 08,20,1289,Investigative Analyst,Annual,2,1,75732.00,151464.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,GY 08,20,1289,Investigative Analyst,Annual,1,1,73644.00,73644.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,3 00,0,1260,Chief Investigator - IG,Annual,1,1,113280.00,113280.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,3 00,0,1127,Chief Performance Analyst,Annual,2,1,109944.00,219888.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,GY 08,20,1126,Senior Performance Analyst,Annual,2,1,82764.00,165528.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,GY 07,20,1125,Performance Analyst,Annual,5,1,70836.00,354180.00
LOCAL,27,Department of Finance,0100,Corporate Fund,1005,Finance,2011,City Comptroller,3001,Office of the City Comptroller,0000,,1 00,9,9684,Deputy Director,Annual,1,1,127644.00,127644.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,GY 07,20,1125,Performance Analyst,Annual,3,1,67536.00,202608.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,3 00,0,0310,Project Manager,Annual,1,1,130200.00,130200.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,26841.00,26841.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3005,Administration,0000,,1 00,9,9905,Budget Director,Annual,1,1,183852.00,183852.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3005,Administration,0000,,1 00,9,9868,First Deputy Budget Director,Annual,1,1,151416.00,151416.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3005,Administration,0000,,BX 15,20,0305,Assistant to the Executive Director,Annual,1,1,100896.00,100896.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3050,Revenue and Expenditure Analysis,0000,,1 00,9,9656,Deputy Budget Director,Annual,3,1,128916.00,386748.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3050,Revenue and Expenditure Analysis,0000,,3 00,9,1124,Assistant Budget Director,Annual,2,1,105648.00,211296.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3050,Revenue and Expenditure Analysis,0000,,GY 07,20,1105,Senior Budget Analyst,Annual,1,1,91200.00,91200.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3050,Revenue and Expenditure Analysis,0000,,GY 07,20,1105,Senior Budget Analyst,Annual,1,1,75732.00,75732.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3050,Revenue and Expenditure Analysis,0000,,GY 07,20,1105,Senior Budget Analyst,Annual,3,1,67536.00,202608.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3050,Revenue and Expenditure Analysis,0000,,BX 12,20,0323,Administrative Assistant III - Excluded,Annual,1,1,76380.00,76380.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3050,Revenue and Expenditure Analysis,0000,,3 00,0,0229,Chief Revenue Analyst,Annual,1,1,109944.00,109944.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3050,Revenue and Expenditure Analysis,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,3770.00,3770.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3055,Management Initiatives,0000,,1 00,9,9656,Deputy Budget Director,Annual,1,1,128916.00,128916.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3055,Management Initiatives,0000,,GY 07,20,1125,Performance Analyst,Annual,2,1,67536.00,135072.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3055,Management Initiatives,0000,,GY 07,20,1105,Senior Budget Analyst,Annual,1,1,67536.00,67536.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3055,Management Initiatives,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,4950.00,4950.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3060,Compensation Control,0000,,1 00,9,9684,Deputy Director,Annual,1,1,134160.00,134160.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3060,Compensation Control,0000,,BX 16,10,1333,Compensation Specialist,Annual,1,1,96336.00,96336.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3060,Compensation Control,0000,,BX 18,0,1322,Assistant Director of Compensation Control,Annual,1,1,105696.00,105696.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3063,Applications,0000,,GY 09,20,0647,Senior Programmer Analyst - Excluded,Annual,1,1,108900.00,108900.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3063,Applications,0000,,3 00,0,0601,Director of Information Systems,Annual,1,1,125100.00,125100.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3065,Capital / Motor Fuel Tax Administration,0000,,3 00,9,1124,Assistant Budget Director,Annual,1,1,108864.00,108864.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3065,Capital / Motor Fuel Tax Administration,0000,,3 00,9,1124,Assistant Budget Director,Annual,1,1,105648.00,105648.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3065,Capital / Motor Fuel Tax Administration,0000,,GY 08,20,1107,Principal Budget Analyst,Annual,1,1,94428.00,94428.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3065,Capital / Motor Fuel Tax Administration,0000,,GY 07,20,1105,Senior Budget Analyst,Annual,1,1,75732.00,75732.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3065,Capital / Motor Fuel Tax Administration,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,548.00,548.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3070,Data Analytics,0000,,1 00,9,9656,Deputy Budget Director,Annual,1,1,128916.00,128916.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3070,Data Analytics,0000,,GY 08,20,1141,Principal Operations Analyst,Annual,1,1,79176.00,79176.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3070,Data Analytics,0000,,GY 08,20,1141,Principal Operations Analyst,Annual,3,1,73644.00,220932.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3070,Data Analytics,0000,,3 00,10,1140,Chief Operations Analyst,Annual,1,1,98556.00,98556.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3070,Data Analytics,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,3078.00,3078.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,0,9699,Legislative Aide,Annual,1,1,46836.00,46836.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,0,9699,Legislative Aide,Annual,1,1,40764.00,40764.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9645,Assistant to the Alderman,Annual,50,1,0.00,0.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9625,Staff Assistant to the Alderman,Annual,100,1,0.00,0.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9619,Sergeant at Arms,Annual,1,1,110256.00,110256.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9611,Assistant Sergeant-At-Arms,Annual,1,1,80400.00,80400.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9611,Assistant Sergeant-At-Arms,Annual,1,1,71364.00,71364.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9611,Assistant Sergeant-At-Arms,Annual,1,1,68640.00,68640.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9611,Assistant Sergeant-At-Arms,Annual,1,1,67812.00,67812.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9603,Assistant Council Committee Secretary,Annual,1,1,75036.00,75036.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9603,Assistant Council Committee Secretary,Annual,1,1,74412.00,74412.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9601,Alderman,Annual,30,1,130238.00,3907140.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9601,Alderman,Annual,3,1,129439.00,388317.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9601,Alderman,Annual,1,1,128188.00,128188.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9601,Alderman,Annual,1,1,127714.00,127714.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9601,Alderman,Annual,1,1,127472.00,127472.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9601,Alderman,Annual,1,1,123817.00,123817.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9601,Alderman,Annual,1,1,123504.00,123504.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9601,Alderman,Annual,3,1,122304.00,366912.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9601,Alderman,Annual,1,1,120686.00,120686.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9601,Alderman,Annual,1,1,120406.00,120406.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9601,Alderman,Annual,3,1,119984.00,359952.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9601,Alderman,Annual,1,1,117594.00,117594.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9601,Alderman,Annual,1,1,116959.00,116959.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9601,Alderman,Annual,1,1,115808.00,115808.00
LOCAL,15,City Council,0100,Corporate Fund,1012,Council Office of Financial Analysis,2012,Council Office of Financial Analysis,3012,Council Office of Financial Analysis,0000,,1 00,0,9831,Legislative Budget Analyst,Annual,1,1,80016.00,80016.00
LOCAL,15,City Council,0100,Corporate Fund,1012,Council Office of Financial Analysis,2012,Council Office of Financial Analysis,3012,Council Office of Financial Analysis,0000,,1 00,9,9678,Legislative Fiscal Analyst,Annual,1,1,59880.00,59880.00
LOCAL,15,City Council,0100,Corporate Fund,1012,Council Office of Financial Analysis,2012,Council Office of Financial Analysis,3012,Council Office of Financial Analysis,0000,,1 00,0,9613,Chief Administrative Officer,Annual,1,1,116700.00,116700.00
LOCAL,21,Department of Housing,0100,Corporate Fund,1005,Department of Housing,2010,Department of Housing,3030,Administration,0000,,1 00,9,9921,Commissioner of Housing,Annual,1,1,184464.00,184464.00
LOCAL,21,Department of Housing,0100,Corporate Fund,1005,Department of Housing,2010,Department of Housing,3030,Administration,0000,,BX 15,10,0802,Executive Administrative Assistant II,Annual,1,1,67944.00,67944.00
LOCAL,21,Department of Housing,0100,Corporate Fund,1005,Department of Housing,2010,Department of Housing,3030,Administration,0000,,3 00,0,0705,Director of Public Affairs,Annual,1,1,106704.00,106704.00
LOCAL,21,Department of Housing,0100,Corporate Fund,1005,Department of Housing,2010,Department of Housing,3030,Administration,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,2451.00,2451.00
LOCAL,21,Department of Housing,0100,Corporate Fund,1005,Department of Housing,2010,Department of Housing,3035,Housing Development,0000,,1 00,9,9813,Managing Deputy Commissioner,Annual,1,1,151512.00,151512.00
LOCAL,21,Department of Housing,0100,Corporate Fund,1005,Department of Housing,2010,Department of Housing,3040,Homeownership Programs,0000,,BX 17,20,1989,Director of Loan Processing,Annual,1,1,121440.00,121440.00
LOCAL,21,Department of Housing,0100,Corporate Fund,1005,Department of Housing,2010,Department of Housing,3040,Homeownership Programs,0000,,B 13,1,1987,Loan Processing Officer,Annual,1,1,63972.00,63972.00
LOCAL,21,Department of Housing,0100,Corporate Fund,1005,Department of Housing,2010,Department of Housing,3040,Homeownership Programs,0000,,B 13,1,1987,Loan Processing Officer,Annual,1,1,59184.00,59184.00
LOCAL,21,Department of Housing,0100,Corporate Fund,1005,Department of Housing,2010,Department of Housing,3040,Homeownership Programs,0000,,GY 09,20,1437,Financial Planning Analyst - Excluded,Annual,1,1,94428.00,94428.00
LOCAL,21,Department of Housing,0100,Corporate Fund,1005,Department of Housing,2010,Department of Housing,3040,Homeownership Programs,0000,,3 00,0,0310,Project Manager,Annual,1,1,98556.00,98556.00
LOCAL,21,Department of Housing,0100,Corporate Fund,1005,Department of Housing,2010,Department of Housing,3040,Homeownership Programs,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1998.00,1998.00
LOCAL,21,Department of Housing,0100,Corporate Fund,1005,Department of Housing,2010,Department of Housing,3050,Policy,0000,,3 00,20,2901,Director of Planning  Research and Development,Annual,1,1,111048.00,111048.00
