FUND TYPE,DEPARTMENT CODE,DEPARTMENT DESCRIPTION,FUND CODE,FUND DESCRIPTION,ORGANIZATION CODE,ORGANIZATION DESCRIPTION,DIVISION CODE,DIVISION DESCRIPTION,SECTION CODE,SECTION DESCRIPTION,SUBSECTION CODE,SUB-SECTION DESCRIPTION,SCHEDULE / GRADE,BARGAINING UNIT,TITLE CODE,TITLE DESCRIPTION,BUDGETED UNIT,TOTAL BUDGETED UNIT,POSITION CONTROL,BUDGETED PAY RATE,TOTAL BUDGETED AMOUNT
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3027,Audit and Program Review,0000,,GY 08,20,1126,Senior Performance Analyst,Annual,2,1,81552.00,163104.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3027,Audit and Program Review,0000,,GY 08,20,1126,Senior Performance Analyst,Annual,1,1,75852.00,75852.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3027,Audit and Program Review,0000,,GY 07,20,1125,Performance Analyst,Annual,2,1,69564.00,139128.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3027,Audit and Program Review,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,6617.00,6617.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,1 00,9,9659,Deputy Inspector General,Annual,1,1,155760.00,155760.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,GY 08,20,1289,Investigative Analyst,Annual,1,1,89076.00,89076.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,GY 08,20,1289,Investigative Analyst,Annual,3,1,78000.00,234000.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,GY 08,20,1289,Investigative Analyst,Annual,2,1,75852.00,151704.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,3 00,0,1260,Chief Investigator - IG,Annual,1,1,116676.00,116676.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,3 00,0,1127,Chief Performance Analyst,Annual,2,1,113244.00,226488.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,GY 08,20,1126,Senior Performance Analyst,Annual,1,1,81552.00,81552.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,GY 08,20,1126,Senior Performance Analyst,Annual,1,1,75852.00,75852.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,GY 08,20,1126,Senior Performance Analyst,Annual,1,1,78000.00,78000.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,GY 07,20,1125,Performance Analyst,Annual,1,1,72960.00,72960.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,GY 07,20,1125,Performance Analyst,Annual,6,1,69564.00,417384.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,3 00,0,0310,Project Manager,Annual,1,1,134112.00,134112.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,19047.00,19047.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,1 00,9,9659,Deputy Inspector General,Annual,1,1,139620.00,139620.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,BX 14,10,1727,Information Analyst - IG,Annual,2,1,58116.00,116232.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,BX 16,10,1721,Senior Information Analyst - IG,Annual,1,1,81552.00,81552.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,BX 16,10,1721,Senior Information Analyst - IG,Annual,1,1,77892.00,77892.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,BX 16,10,1721,Senior Information Analyst - IG,Annual,1,1,75996.00,75996.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,BX 16,10,1721,Senior Information Analyst - IG,Annual,3,1,69984.00,209952.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,GY 10,20,1719,Senior Forensic Data Analyst,Annual,1,1,111024.00,111024.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,GY 10,20,1719,Senior Forensic Data Analyst,Annual,1,1,97260.00,97260.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,3 00,0,1718,Chief Forensic Data Analyst,Annual,1,1,115560.00,115560.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,3 00,0,1717,Chief Data and Information Analyst,Annual,1,1,119028.00,119028.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,GY 09,20,06A7,IT Security Analyst-IG,Annual,1,1,85248.00,85248.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,BX 17,10,06A4,Data Services Administrator-Excluded,Annual,1,1,103920.00,103920.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,BX 13,10,0645,Technical Support Administrator - IG,Annual,1,1,52956.00,52956.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,GY 09,10,0641,Forensic Data Analyst,Annual,1,1,85248.00,85248.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,GY 09,10,0641,Forensic Data Analyst,Annual,3,1,81552.00,244656.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,22000.00,22000.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3005,Administration,0000,,1 00,9,9905,Budget Director,Annual,1,1,189372.00,189372.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3005,Administration,0000,,1 00,9,9868,First Deputy Budget Director,Annual,1,1,155964.00,155964.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3005,Administration,0000,,BX 15,20,0305,Assistant to the Executive Director,Annual,1,1,103920.00,103920.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3050,Revenue and Expenditure Analysis,0000,,1 00,9,9656,Deputy Budget Director,Annual,3,1,132780.00,398340.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3050,Revenue and Expenditure Analysis,0000,,3 00,9,1124,Assistant Budget Director,Annual,2,1,108816.00,217632.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3050,Revenue and Expenditure Analysis,0000,,GY 07,20,1105,Senior Budget Analyst,Annual,1,1,93936.00,93936.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3050,Revenue and Expenditure Analysis,0000,,GY 07,20,1105,Senior Budget Analyst,Annual,1,1,81552.00,81552.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3050,Revenue and Expenditure Analysis,0000,,GY 05,20,1103,Budget Analyst,Annual,1,1,57204.00,57204.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3050,Revenue and Expenditure Analysis,0000,,GY 05,20,1103,Budget Analyst,Annual,2,1,60048.00,120096.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3050,Revenue and Expenditure Analysis,0000,,BX 12,20,0323,Administrative Assistant III - Excluded,Annual,1,1,78672.00,78672.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3050,Revenue and Expenditure Analysis,0000,,BX 15,10,0134,Financial Analyst,Annual,1,1,63780.00,63780.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3050,Revenue and Expenditure Analysis,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,2260.00,2260.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3055,Management Initiatives,0000,,1 00,9,9656,Deputy Budget Director,Annual,1,1,132780.00,132780.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3055,Management Initiatives,0000,,GY 07,20,1125,Performance Analyst,Annual,2,1,69564.00,139128.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3055,Management Initiatives,0000,,3 00,9,1124,Assistant Budget Director,Annual,1,1,108816.00,108816.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3055,Management Initiatives,0000,,GY 07,20,1105,Senior Budget Analyst,Annual,1,1,69564.00,69564.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3055,Management Initiatives,0000,,BX 15,10,0134,Financial Analyst,Annual,1,1,63780.00,63780.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3055,Management Initiatives,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,6510.00,6510.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3060,Compensation Control,0000,,1 00,9,9684,Deputy Director,Annual,1,1,132780.00,132780.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3060,Compensation Control,0000,,BX 16,10,1333,Compensation Specialist,Annual,1,1,103920.00,103920.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3060,Compensation Control,0000,,BX 18,0,1322,Assistant Director of Compensation Control,Annual,1,1,114012.00,114012.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3060,Compensation Control,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,3073.00,3073.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3063,Applications,0000,,GY 09,20,0647,Senior Programmer Analyst - Excluded,Annual,1,1,112164.00,112164.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3063,Applications,0000,,3 00,0,0601,Director of Information Systems,Annual,1,1,132780.00,132780.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3065,Capital / Motor Fuel Tax Administration,0000,,3 00,9,1124,Assistant Budget Director,Annual,1,1,108816.00,108816.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3065,Capital / Motor Fuel Tax Administration,0000,,GY 08,20,1107,Principal Budget Analyst,Annual,1,1,97260.00,97260.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3065,Capital / Motor Fuel Tax Administration,0000,,GY 05,20,1103,Budget Analyst,Annual,1,1,60048.00,60048.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3065,Capital / Motor Fuel Tax Administration,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,120.00,120.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3070,Data Analytics,0000,,1 00,9,9656,Deputy Budget Director,Annual,1,1,132780.00,132780.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3070,Data Analytics,0000,,GY 08,20,1141,Principal Operations Analyst,Annual,1,1,78000.00,78000.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3070,Data Analytics,0000,,GY 08,20,1141,Principal Operations Analyst,Annual,3,1,75852.00,227556.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3070,Data Analytics,0000,,3 00,10,1140,Chief Operations Analyst,Annual,1,1,101508.00,101508.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3070,Data Analytics,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,4384.00,4384.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,0,9699,Legislative Aide,Annual,1,1,48252.00,48252.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,0,9699,Legislative Aide,Annual,1,1,48240.00,48240.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9645,Assistant to the Alderman,Annual,50,1,0.00,0.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9625,Staff Assistant to the Alderman,Annual,100,1,0.00,0.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9619,Sergeant at Arms,Annual,1,1,113568.00,113568.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9611,Assistant Sergeant-At-Arms,Annual,1,1,82812.00,82812.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9611,Assistant Sergeant-At-Arms,Annual,1,1,69852.00,69852.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9611,Assistant Sergeant-At-Arms,Annual,2,1,66936.00,133872.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9603,Assistant Council Committee Secretary,Annual,1,1,80076.00,80076.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9603,Assistant Council Committee Secretary,Annual,1,1,79452.00,79452.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9601,Alderman,Annual,25,1,142776.00,3569400.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9601,Alderman,Annual,3,1,141888.00,425664.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9601,Alderman,Annual,1,1,139992.00,139992.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9601,Alderman,Annual,1,1,139728.00,139728.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9601,Alderman,Annual,1,1,135732.00,135732.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9601,Alderman,Annual,1,1,132312.00,132312.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9601,Alderman,Annual,1,1,131544.00,131544.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9601,Alderman,Annual,6,1,130248.00,781488.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0000,,1 00,9,9601,Alderman,Annual,1,1,128184.00,128184.00
