FUND TYPE,DEPARTMENT CODE,DEPARTMENT DESCRIPTION,FUND CODE,FUND DESCRIPTION,ORGANIZATION CODE,ORGANIZATION DESCRIPTION,DIVISION CODE,DIVISION DESCRIPTION,SECTION CODE,SECTION DESCRIPTION,SUBSECTION CODE,SUB-SECTION DESCRIPTION,SCHEDULE / GRADE,BARGAINING UNIT,TITLE CODE,TITLE DESCRIPTION,BUDGETED UNIT,TOTAL BUDGETED UNIT,POSITION CONTROL,BUDGETED PAY RATE,TOTAL BUDGETED AMOUNT
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3020,Investigations,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,25833.00,25833.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3027,Audit and Program Review,0000,,GY 08,20,1126,Senior Performance Analyst,Annual,1,1,94500.00,94500.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3027,Audit and Program Review,0000,,GY 08,20,1126,Senior Performance Analyst,Annual,1,1,90444.00,90444.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3027,Audit and Program Review,0000,,GY 08,20,1126,Senior Performance Analyst,Annual,1,1,82752.00,82752.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3027,Audit and Program Review,0000,,GY 07,20,1125,Performance Analyst,Annual,1,1,86520.00,86520.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3027,Audit and Program Review,0000,,GY 07,20,1125,Performance Analyst,Annual,1,1,77400.00,77400.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3027,Audit and Program Review,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,7932.00,7932.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,X 32,9,9659,Deputy Inspector General,Annual,1,1,163068.00,163068.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,GY 08,20,1289,Investigative Analyst,Annual,1,1,98664.00,98664.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,GY 08,20,1289,Investigative Analyst,Annual,3,1,86520.00,259560.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,GY 08,20,1289,Investigative Analyst,Annual,2,1,82752.00,165504.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,X 33,0,1252,Chief Investigative Analyst,Annual,1,1,116676.00,116676.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,3 00,0,1127,Chief Performance Analyst,Annual,2,1,116640.00,233280.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,GY 08,20,1126,Senior Performance Analyst,Annual,1,1,90444.00,90444.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,GY 08,20,1126,Senior Performance Analyst,Annual,1,1,82752.00,82752.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,GY 08,20,1126,Senior Performance Analyst,Annual,1,1,80472.00,80472.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,GY 07,20,1125,Performance Analyst,Annual,1,1,77400.00,77400.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,GY 07,20,1125,Performance Analyst,Annual,6,1,73800.00,442800.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,3 00,0,0310,Project Manager,Annual,1,1,138132.00,138132.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,20097.00,20097.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,X 32,9,9659,Deputy Inspector General,Annual,1,1,152748.00,152748.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,BX 14,10,1727,Information Analyst - IG,Annual,1,1,64584.00,64584.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,BX 14,10,1727,Information Analyst - IG,Annual,1,1,61656.00,61656.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,BX 16,10,1721,Senior Information Analyst - IG,Annual,2,1,82644.00,165288.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,BX 16,10,1721,Senior Information Analyst - IG,Annual,1,1,77796.00,77796.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,BX 16,10,1721,Senior Information Analyst - IG,Annual,2,1,74244.00,148488.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,GY 10,20,1719,Senior Forensic Data Analyst,Annual,2,1,94500.00,189000.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,X 33,0,1718,Chief Forensic Data Analyst,Annual,1,1,133524.00,133524.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,X 33,0,1717,Chief Data and Information Analyst,Annual,1,1,133524.00,133524.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,BX 17,10,06M3,Web Developer/Administrator (OIG),Annual,1,1,94992.00,94992.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,GY 09,20,06A7,IT Security Analyst-IG,Annual,1,1,94500.00,94500.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,BX 17,10,06A4,Data Services Administrator-Excluded,Annual,1,1,115488.00,115488.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,BX 13,10,0645,Technical Support Administrator - IG,Annual,1,1,58896.00,58896.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,GY 09,10,0641,Forensic Data Analyst,Annual,1,1,90444.00,90444.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,GY 09,10,0641,Forensic Data Analyst,Annual,3,1,86520.00,259560.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3045,Information Technology and Analytics,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,36968.00,36968.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3005,Administration,0000,,1 00,9,9905,Budget Director,Annual,1,1,195696.00,195696.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3005,Administration,0000,,X 31,0,9868,First Deputy Budget Director,Annual,1,1,164004.00,164004.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3005,Administration,0000,,X 31,9,1120,Managing Deputy Budget Director,Annual,1,1,164004.00,164004.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3005,Administration,0000,,BX 18,20,0394,Administrative Manager,Annual,1,1,86520.00,86520.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3005,Administration,0000,,BX 12,20,0323,Administrative Assistant III - Excluded,Annual,1,1,83472.00,83472.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3005,Administration,0000,,BX 15,20,0305,Assistant to the Executive Director,Annual,1,1,110256.00,110256.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3005,Administration,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,13700.00,13700.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3010,Budget Development and Monitoring,0000,,X 32,9,9656,Deputy Budget Director,Annual,2,1,152748.00,305496.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3010,Budget Development and Monitoring,0000,,X 32,9,9656,Deputy Budget Director,Annual,1,1,135084.00,135084.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3010,Budget Development and Monitoring,0000,,X 33,9,1124,Assistant Budget Director,Annual,2,1,118128.00,236256.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3010,Budget Development and Monitoring,0000,,GY 08,20,1107,Principal Budget Analyst,Annual,1,1,103176.00,103176.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3010,Budget Development and Monitoring,0000,,GY 07,20,1105,Senior Budget Analyst,Annual,1,1,99660.00,99660.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3010,Budget Development and Monitoring,0000,,GY 07,20,1105,Senior Budget Analyst,Annual,2,1,73800.00,147600.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3010,Budget Development and Monitoring,0000,,GY 05,20,1103,Budget Analyst,Annual,2,1,63708.00,127416.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3010,Budget Development and Monitoring,0000,,GY 05,20,1103,Budget Analyst,Annual,2,1,60684.00,121368.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3010,Budget Development and Monitoring,0000,,BX 15,10,0134,Financial Analyst,Annual,2,1,70872.00,141744.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3010,Budget Development and Monitoring,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,29844.00,29844.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3015,Strategic Communications,0000,,X 32,9,9656,Deputy Budget Director,Annual,1,1,135084.00,135084.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3015,Strategic Communications,0000,,3 00,0,1430,Policy Analyst,Annual,1,1,84000.00,84000.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3015,Strategic Communications,0000,,BX 15,10,0789,Public Relations Rep III - Excluded,Annual,1,1,67656.00,67656.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3015,Strategic Communications,0000,,3 00,0,0705,Director of Public Affairs,Annual,1,1,116640.00,116640.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3015,Strategic Communications,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,10186.00,10186.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3160,Workforce Management and Technology,4160,Compensation Control,BX 16,10,1333,Compensation Specialist,Annual,1,1,115488.00,115488.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3160,Workforce Management and Technology,4160,Compensation Control,X 33,0,1322,Assistant Director of Compensation Control,Annual,1,1,133524.00,133524.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3160,Workforce Management and Technology,4160,Compensation Control,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,5103.00,5103.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3160,Workforce Management and Technology,4165,Applications,GY 09,20,0647,Senior Programmer Analyst - Excluded,Annual,1,1,112608.00,112608.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3160,Workforce Management and Technology,4165,Applications,X 33,0,0601,Director of Information Systems,Annual,1,1,142536.00,142536.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3160,Workforce Management and Technology,4165,Applications,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,3619.00,3619.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3160,Workforce Management and Technology,4170,Data Analytics,X 32,9,9656,Deputy Budget Director,Annual,1,1,152748.00,152748.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3160,Workforce Management and Technology,4170,Data Analytics,GY 08,20,1141,Principal Operations Analyst,Annual,2,1,82752.00,165504.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3160,Workforce Management and Technology,4170,Data Analytics,GY 08,20,1141,Principal Operations Analyst,Annual,1,1,80472.00,80472.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3160,Workforce Management and Technology,4170,Data Analytics,3 00,10,1140,Chief Operations Analyst,Annual,1,1,104556.00,104556.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3160,Workforce Management and Technology,4170,Data Analytics,X 33,9,1124,Assistant Budget Director,Annual,1,1,118128.00,118128.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3160,Workforce Management and Technology,4170,Data Analytics,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,13255.00,13255.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3160,Workforce Management and Technology,4175,Performance Management,GY 07,20,1125,Performance Analyst,Annual,1,1,77400.00,77400.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3160,Workforce Management and Technology,4175,Performance Management,GY 07,20,1125,Performance Analyst,Annual,1,1,73800.00,73800.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3160,Workforce Management and Technology,4175,Performance Management,X 33,9,1124,Assistant Budget Director,Annual,1,1,118128.00,118128.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3160,Workforce Management and Technology,4175,Performance Management,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,12228.00,12228.00
LOCAL,6,Department of Technology and Innovation,0100,Corporate Fund,1005,Department of Technology and Innovation,2145,Bureau of Information Technology,3401,Chief Technology Office,0000,,BX 15,10,0802,Executive Administrative Assistant II,Annual,1,1,67656.00,67656.00
LOCAL,6,Department of Technology and Innovation,0100,Corporate Fund,1005,Department of Technology and Innovation,2145,Bureau of Information Technology,3401,Chief Technology Office,0000,,G 09,4,06A8,Digital Accessibility Specialist,Annual,1,1,115872.00,115872.00
LOCAL,6,Department of Technology and Innovation,0100,Corporate Fund,1005,Department of Technology and Innovation,2145,Bureau of Information Technology,3401,Chief Technology Office,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1608.00,1608.00
