FUND TYPE,DEPARTMENT CODE,DEPARTMENT DESCRIPTION,FUND CODE,FUND DESCRIPTION,ORGANIZATION CODE,ORGANIZATION DESCRIPTION,DIVISION CODE,DIVISION DESCRIPTION,SECTION CODE,SECTION DESCRIPTION,SUBSECTION CODE,SUB-SECTION DESCRIPTION,SCHEDULE / GRADE,BARGAINING UNIT,TITLE CODE,TITLE DESCRIPTION,BUDGETED UNIT,TOTAL BUDGETED UNIT,POSITION CONTROL,BUDGETED PAY RATE,TOTAL BUDGETED AMOUNT
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3020,Investigations,0,,GY 09,0,1222,Investigator III - IG,Annual,1,1,78828.00,78828.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3020,Investigations,0,,GY 08,0,1221,Investigator II - IG,Annual,1,1,72120.00,72120.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3020,Investigations,0,,GY 08,0,1221,Investigator II - IG,Annual,1,1,70140.00,70140.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3020,Investigations,0,,GY 06,0,1219,Investigator I - IG,Annual,1,1,61236.00,61236.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3020,Investigations,0,,GY 06,0,1219,Investigator I - IG,Annual,1,1,58260.00,58260.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3020,Investigations,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,6493.00,6493.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3027,Audit and Program Review,0,,GY 08,20,1126,Senior Performance Analyst,Annual,1,1,75408.00,75408.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3027,Audit and Program Review,0,,GY 08,20,1126,Senior Performance Analyst,Annual,1,1,72120.00,72120.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3027,Audit and Program Review,0,,GY 08,20,1126,Senior Performance Analyst,Annual,1,1,70140.00,70140.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3027,Audit and Program Review,0,,GY 07,20,1125,Performance Analyst,Annual,2,1,64320.00,128640.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3027,Audit and Program Review,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,5716.00,5716.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0,,1 00,9,9659,Deputy Inspector General,Annual,1,1,145428.00,145428.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0,,GY 08,20,1289,Investigative Analyst,Annual,2,1,75408.00,150816.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0,,GY 08,20,1289,Investigative Analyst,Annual,2,1,72120.00,144240.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0,,GY 08,20,1289,Investigative Analyst,Annual,1,1,70140.00,70140.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0,,3 00,0,1260,Chief Investigator - IG,Annual,1,1,105144.00,105144.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0,,3 00,0,1127,Chief Performance Analyst,Annual,2,1,104712.00,209424.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0,,GY 08,20,1126,Senior Performance Analyst,Annual,1,1,75408.00,75408.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0,,GY 08,20,1126,Senior Performance Analyst,Annual,1,1,72120.00,72120.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0,,GY 07,20,1125,Performance Analyst,Annual,1,1,72120.00,72120.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0,,GY 07,20,1125,Performance Analyst,Annual,3,1,70140.00,210420.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0,,GY 07,20,1125,Performance Analyst,Annual,1,1,67464.00,67464.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0,,GY 07,20,1125,Performance Analyst,Annual,1,1,64320.00,64320.00
LOCAL,3,Office of Inspector General,0100,Corporate Fund,1005,Office of Inspector General,2005,Office of Inspector General,3032,Public Safety Audit,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,15850.00,15850.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3005,Administration,0,,1 00,9,9905,Budget Director,Annual,1,1,175092.00,175092.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3005,Administration,0,,1 00,9,9868,First Deputy Budget Director,Annual,1,1,144204.00,144204.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3005,Administration,0,,BX 16,20,0309,Coordinator of Special Projects,Annual,1,1,105420.00,105420.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3005,Administration,0,,BX 15,20,0305,Assistant to the Executive Director,Annual,1,1,96096.00,96096.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3050,Revenue and Expenditure Analysis,0,,1 00,9,9656,Deputy Budget Director,Annual,3,1,122772.00,368316.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3050,Revenue and Expenditure Analysis,0,,3 00,9,1124,Assistant Budget Director,Annual,1,1,103680.00,103680.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3050,Revenue and Expenditure Analysis,0,,3 00,9,1124,Assistant Budget Director,Annual,1,1,100620.00,100620.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3050,Revenue and Expenditure Analysis,0,,GY 07,20,1105,Senior Budget Analyst,Annual,1,1,86856.00,86856.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3050,Revenue and Expenditure Analysis,0,,GY 07,20,1105,Senior Budget Analyst,Annual,3,1,67464.00,202392.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3050,Revenue and Expenditure Analysis,0,,GY 07,20,1105,Senior Budget Analyst,Annual,2,1,64320.00,128640.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3050,Revenue and Expenditure Analysis,0,,BX 12,20,0323,Administrative Assistant III - Excluded,Annual,1,1,72744.00,72744.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3050,Revenue and Expenditure Analysis,0,,3 00,0,0229,Chief Revenue Analyst,Annual,1,1,104712.00,104712.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3050,Revenue and Expenditure Analysis,0,,3 00,0,0229,Chief Revenue Analyst,Annual,1,1,89304.00,89304.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3050,Revenue and Expenditure Analysis,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1450.00,1450.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3055,Management Initiatives,0,,1 00,9,9656,Deputy Budget Director,Annual,1,1,122772.00,122772.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3060,Compensation Control,0,,1 00,9,9684,Deputy Director,Annual,1,1,127776.00,127776.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3060,Compensation Control,0,,3 00,20,1322,Asst Director Comp Ctr,Annual,1,1,96696.00,96696.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3060,Compensation Control,0,,BX 15,10,1310,Administrative Services Officer II - Excluded,Annual,1,1,79812.00,79812.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3060,Compensation Control,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,2544.00,2544.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3065,Capital / Motor Fuel Tax Administration,0,,3 00,9,1124,Assistant Budget Director,Annual,2,1,103680.00,207360.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3065,Capital / Motor Fuel Tax Administration,0,,GY 08,20,1107,Principal Budget Analyst,Annual,1,1,89928.00,89928.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3065,Capital / Motor Fuel Tax Administration,0,,GY 07,20,1105,Senior Budget Analyst,Annual,1,1,72120.00,72120.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3065,Capital / Motor Fuel Tax Administration,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,2877.00,2877.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3070,Data Analytics,0,,1 00,9,9656,Deputy Budget Director,Annual,1,1,122772.00,122772.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3070,Data Analytics,0,,GY 07,20,1105,Senior Budget Analyst,Annual,1,1,70140.00,70140.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3070,Data Analytics,0,,GY 05,20,1103,Budget Analyst,Annual,1,1,72840.00,72840.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3070,Data Analytics,0,,GY 08,20,0647,Senior Programmer Analyst - Excluded,Annual,1,1,94848.00,94848.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3070,Data Analytics,0,,GY 08,20,0647,Senior Programmer Analyst - Excluded,Annual,1,1,70140.00,70140.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3070,Data Analytics,0,,3 00,0,0601,Director of Information Systems,Annual,1,1,122772.00,122772.00
LOCAL,5,Office of Budget and Management,0100,Corporate Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3070,Data Analytics,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,165.00,165.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0,,1 00,0,9699,Legislative Aide,Annual,2,1,44604.00,89208.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0,,1 00,9,9645,Assistant to the Alderman,Annual,50,1,0.00,0.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0,,1 00,9,9625,Staff Assistant to the Alderman,Annual,100,1,0.00,0.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0,,1 00,9,9619,Sergeant at Arms,Annual,1,1,105000.00,105000.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0,,1 00,9,9611,Assistant Sergeant-At-Arms,Annual,1,1,76572.00,76572.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0,,1 00,9,9611,Assistant Sergeant-At-Arms,Annual,1,1,67968.00,67968.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0,,1 00,9,9611,Assistant Sergeant-At-Arms,Annual,1,1,65376.00,65376.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0,,1 00,9,9611,Assistant Sergeant-At-Arms,Annual,1,1,64584.00,64584.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0,,1 00,9,9607,Secretary to President Pro-Tem,Annual,1,1,67680.00,67680.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0,,1 00,9,9603,Assistant Council Committee Secretary,Annual,1,1,71460.00,71460.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0,,1 00,9,9603,Assistant Council Committee Secretary,Annual,1,1,70872.00,70872.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0,,1 00,9,9601,Alderman,Annual,34,1,122304.00,4158336.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0,,1 00,9,9601,Alderman,Annual,3,1,121560.00,364680.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0,,1 00,9,9601,Alderman,Annual,1,1,120384.00,120384.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0,,1 00,9,9601,Alderman,Annual,1,1,119940.00,119940.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0,,1 00,9,9601,Alderman,Annual,1,1,119712.00,119712.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0,,1 00,9,9601,Alderman,Annual,1,1,116280.00,116280.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0,,1 00,9,9601,Alderman,Annual,1,1,113340.00,113340.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0,,1 00,9,9601,Alderman,Annual,1,1,113076.00,113076.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0,,1 00,9,9601,Alderman,Annual,3,1,112680.00,338040.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0,,1 00,9,9601,Alderman,Annual,1,1,110904.00,110904.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0,,1 00,9,9601,Alderman,Annual,1,1,110436.00,110436.00
LOCAL,15,City Council,0100,Corporate Fund,1005,City Council,2005,City Council,3005,City Council,0,,1 00,9,9601,Alderman,Annual,1,1,109812.00,109812.00
LOCAL,15,City Council,0100,Corporate Fund,1012,Council Office of Financial Analysis,2012,Council Office of Financial Analysis,3012,Council Office of Financial Analysis,0,,1 00,9,9678,Legislative Fiscal Analyst,Annual,3,1,57024.00,171072.00
LOCAL,15,City Council,0100,Corporate Fund,1012,Council Office of Financial Analysis,2012,Council Office of Financial Analysis,3012,Council Office of Financial Analysis,0,,1 00,0,9613,Chief Administrative Officer,Annual,1,1,111144.00,111144.00
LOCAL,21,Department of Housing,0100,Corporate Fund,1005,Department of Housing,2010,Department of Housing,3030,Administration,0,,1 00,9,9921,Commissioner of Housing,Annual,1,1,175680.00,175680.00
LOCAL,21,Department of Housing,0100,Corporate Fund,1005,Department of Housing,2010,Department of Housing,3030,Administration,0,,1 00,9,9813,Managing Deputy Commissioner,Annual,1,1,144300.00,144300.00
LOCAL,21,Department of Housing,0100,Corporate Fund,1005,Department of Housing,2010,Department of Housing,3030,Administration,0,,3 00,20,2901,Director of Planning  Research and Development,Annual,1,1,102636.00,102636.00
LOCAL,21,Department of Housing,0100,Corporate Fund,1005,Department of Housing,2010,Department of Housing,3030,Administration,0,,BX 17,10,1985,Coordinator of Economic Development II - Planning and Development,Annual,1,1,91752.00,91752.00
LOCAL,21,Department of Housing,0100,Corporate Fund,1005,Department of Housing,2010,Department of Housing,3030,Administration,0,,BX 15,10,1912,Project Coordinator,Annual,1,1,87564.00,87564.00
LOCAL,21,Department of Housing,0100,Corporate Fund,1005,Department of Housing,2010,Department of Housing,3030,Administration,0,,3 00,0,1430,Policy Analyst,Annual,1,1,74010.00,74010.00
LOCAL,21,Department of Housing,0100,Corporate Fund,1005,Department of Housing,2010,Department of Housing,3030,Administration,0,,BX 15,10,0802,Executive Administrative Assistant II,Annual,1,1,58968.00,58968.00
LOCAL,21,Department of Housing,0100,Corporate Fund,1005,Department of Housing,2010,Department of Housing,3030,Administration,0,,3 00,0,0705,Director of Public Affairs,Annual,1,1,101628.00,101628.00
LOCAL,21,Department of Housing,0100,Corporate Fund,1005,Department of Housing,2010,Department of Housing,3030,Administration,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1404.00,1404.00
LOCAL,21,Department of Housing,0100,Corporate Fund,1005,Department of Housing,2010,Department of Housing,3035,Housing Development,0,,GY 09,20,1437,Financial Planning Analyst - Excluded,Annual,2,1,78828.00,157656.00
LOCAL,21,Department of Housing,0100,Corporate Fund,1005,Department of Housing,2010,Department of Housing,3035,Housing Development,0,,3 00,0,1430,Policy Analyst,Annual,1,1,74010.00,74010.00
LOCAL,21,Department of Housing,0100,Corporate Fund,1005,Department of Housing,2010,Department of Housing,3035,Housing Development,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,296.00,296.00
